sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2466_SP	AR2467_SP	AR2468_SP	AR2469_SP
BRDN0007696103	Tm9sf3	865.3414727655432	883.2361735493909	830.0226500421383	1030.7129690621286	699.0552262767567	561.6107081573533	809.898050193987
BRDN0007696102	Tm9sf3	536.7700240020295	512.149189114338	548.112143838568	262.95354486309424	229.0303186334606	344.0498031954957	309.09152640253615
BRDN0007696101	Tm9sf3	698.9892612846447	696.9554224223908	767.6117397832154	389.560807204584	719.5654040648278	1524.6128533761182	369.73606639290716
BRDN0007696100	Tm9sf3	917.5202720188686	901.4218933164068	986.6867717124958	936.5691073210207	581.1217039953478	780.858131762326	645.5709095749172
BRDN0007694611	Tlnrd1	996.5634035610345	1186.9868442525203	1107.2629520766734	1551.7505486982598	1514.334793352583	893.8548808510428	1142.4648823992475
BRDN0007694610	Tlnrd1	524.3711014071799	488.0653980715332	539.6208635312316	553.5009802365131	408.49437427908276	409.82403027698757	420.5992289654764
BRDN0007694609	Tlnrd1	597.7313934267066	657.6349472504647	720.9096980928648	392.80714726462224	454.64227430224275	295.1407625451556	528.1943805612959
BRDN0007694608	Tlnrd1	692.2731782124346	731.3608381978262	728.5518503694676	1225.4933726644206	798.1877522524337	711.7108673946038	819.6794276117889
BRDN0007694607	Tlnrd1	644.2273531573925	629.1276027508183	599.0598256825867	930.0764272009444	370.8923816676191	753.8738334724833	749.2535102036161
BRDN0007694606	Tlnrd1	905.6379711988044	940.2508625486838	871.2053595327201	1225.4933726644206	1169.0801339200527	748.8142775431377	1134.639780465006
BRDN0007696356	Tle3	616.329777318981	589.315621639243	635.1477669887666	741.7887037187287	741.7847633352382	1386.3183246406738	1003.5693230664623
BRDN0007696352	Tlcd3a	759.9506307093219	840.9666627395703	861.0158231639164	611.9351013172007	970.8150819686988	964.6886638618802	948.7936095267723
BRDN0007696099	Tk1	506.289339289691	462.5070892097812	423.29032332072217	314.89498582370544	321.32611867978056	244.5452032517004	234.75305802724264
BRDN0007696098	Tk1	615.2965337694102	585.3835741220504	580.8035730218133	559.9936603565895	442.6780039258679	387.89928791649027	608.4016753872705
BRDN0007696097	Tk1	929.4025728389327	877.829608213251	896.2546364393626	1274.1884735649935	1357.090096977371	1221.0394976153868	954.6624359774534
BRDN0007696096	Tk1	543.4861070742397	628.6360968111692	592.6913654520844	508.05221939597834	334.99957053849465	701.5917555359129	455.8121876695628
BRDN0007696095	Tk1	1177.8976465107096	1181.0887729767314	1250.7655892706596	1262.82628335486	871.6825559930218	1143.4596400320886	798.1603972926249
BRDN0007696094	Tk1	804.3801033408662	781.9859499816811	782.4714803210542	931.6995972309635	810.1520226288085	1463.898182223972	1291.1418191498344
BRDN0007694605	Tinagl1	914.4205413701561	897.9813517388632	1024.0484050647763	1050.1910094223579	1087.0394227677684	841.5728029144724	991.8316701651001
BRDN0007694604	Tinagl1	618.912886192908	618.3144720785385	635.5723310041335	271.0693950131897	914.4120930515032	897.2279181372732	401.03647412987283
BRDN0007694603	Tinagl1	575.000035336149	503.3020822006546	569.3403446069092	352.22789651414473	152.117151928194	258.03735239662177	279.7473941491308
BRDN0007694602	Tinagl1	745.4852210153307	861.1184062651824	857.1947470256149	1147.5812112235037	880.228463404718	1079.3719315937121	1205.0656978731788
BRDN0007694601	Tinagl1	702.0889919333572	736.2758975943169	760.3941515219793	691.4704327881367	523.0095335958131	634.1310098113058	669.0462153776415
BRDN0007694600	Tinagl1	783.1986105746648	688.1083155087074	788.4153765361897	886.2508363904286	575.9941595483301	634.1310098113058	929.2308546911688
BRDN0007693345	Timm13	538.8365111011711	585.8750800616995	606.2774139438227	581.0948707468378	685.3817744180426	345.7363218386109	606.4453999037102
BRDN0007693344	Timm13	367.31808187241865	340.6136161768102	342.1985963856591	92.5206917110887	218.77522973942507	178.77097617020857	113.46397804650061
BRDN0007693343	Timm13	469.09257150514225	470.37118424416644	519.2417907936241	498.31319921586373	608.468607712776	532.9398912243953	627.9644302228741
BRDN0007693342	Timm13	369.38456897156027	309.64874197891834	297.19481075677584	219.1279540525785	252.95885938621024	42.162966077879375	199.54009932315623
BRDN0007693341	Timm13	476.84189812692324	495.43798716626935	408.4305827828834	396.0534873246604	353.80056684422647	215.8743863187424	82.16357030953492
BRDN0007693340	Timm13	507.32258283926177	476.76076145960445	496.7398979791825	348.9815564541065	432.42291503183236	252.97779646727625	221.05912964232016
BRDN0007696093	Timm10	435.5121561440913	463.98160702872843	469.99236501107265	279.18524516328523	78.62234818760588	291.7677252589253	248.44698641216513
BRDN0007696092	Timm10	689.1734475637222	651.7368759746757	647.0355594190377	571.3558505667232	630.6879669831864	634.1310098113058	794.2478463255043
BRDN0007696091	Timm10	413.29741982831916	358.799335943826	407.58145475214974	181.7950433621392	44.438718540820716	303.5733557607315	152.58948771770773
BRDN0007696090	Timm10	690.7233128880783	622.7380255353802	669.5374522334793	793.7301446793399	311.071029785745	677.9804945323003	739.4721327858143
BRDN0007696089	Timm10	404.5148496569674	382.3916210469817	375.73915359963803	136.3462825216044	83.74989263462366	57.34163386591595	68.46964192461243
BRDN0007696088	Timm10	679.874255617585	630.6021205697655	663.5935560183437	279.18524516328523	230.73950011579987	559.9241895142382	320.8291793038983
BRDN0007694599	Tial1	453.07729648679486	509.6916594160926	501.83466616358436	447.9949282852716	413.62191872610055	332.2441726936895	367.7797909093468
BRDN0007694598	Tial1	1165.49872391586	1054.2802405472696	1168.400170289496	1097.2629402929117	702.4735892414352	984.9268875792623	594.707747002348
BRDN0007694597	Tial1	768.7332008806736	720.5477075255465	782.8960443364209	311.6486457636672	405.07601131440424	195.6361626013603	309.09152640253615
BRDN0007694596	Tial1	799.2138855930122	765.7662539732615	737.8922587075377	374.9522769344121	434.1320965141716	413.1970675632179	1017.2632514513848
BRDN0007694595	Tial1	724.8203500239147	763.3087242750162	766.7626117524817	736.9191936286715	476.8616335726531	409.82403027698757	669.0462153776415
BRDN0007694594	Tial1	735.6694072944081	772.6473371283487	809.219013289164	1188.1604619739812	1657.9060378690806	804.4693927659386	1293.0980946333948
BRDN0007693339	Thrap3	720.6873758256315	664.0245244659027	737.0431306768041	1084.2775800527588	851.1723782049506	1124.9079349578217	895.9741714706428
BRDN0007693338	Thrap3	764.6002266823905	646.821816578185	768.0363037985821	1277.4348136250317	1073.3659709090543	969.7482197912257	1289.185543666274
BRDN0007693337	Thrap3	674.1914160949457	745.1230045080003	792.6610166898579	616.804611407258	774.259211499684	713.397386037719	604.4891244201498
BRDN0007693336	Thrap3	748.584951664043	769.6983014904541	704.7762655089256	1254.7104332047643	1538.2633341053324	1325.6036534885277	1175.7215656197736
BRDN0007693335	Thrap3	971.7655583713354	871.4400309978131	954.8444705599841	2637.6512987810374	2379.1806234162477	1465.5847008670871	1743.0414558522766
BRDN0007693334	Thrap3	680.3908773923704	689.5828333276546	676.7550404947153	1085.900750082778	1533.1357896583147	1047.3280773745237	1566.9766623318446
BRDN0007696087	Thap11	401.415119008255	383.37463292627984	412.2516589211848	103.8828819212224	109.38761486971254	177.08445752709338	78.25101934241421
BRDN0007696086	Thap11	577.5831442100761	553.4356880448604	576.5579328681451	235.35965435276952	222.1935927041036	204.06875581693618	258.2283638299669
BRDN0007696085	Thap11	502.6729868661932	510.67467129539074	475.51169721084136	162.31700300191	268.3414927272636	399.7049184182965	172.15224255331125
BRDN0007696084	Thap11	626.6622128146889	628.1445908715201	592.6913654520844	534.0229398762839	181.1732371279614	389.58580655960543	287.57249608337224
BRDN0007696083	Thap11	543.4861070742397	538.6905098553881	506.9294343479862	71.4194813208404	64.94889632889182	104.56415587314085	27.387856769844973
BRDN0007696082	Thap11	644.7439749321779	635.5171799662562	610.9476181128578	379.8217870244694	422.1678261377968	310.3194303331922	281.7036696326912
BRDN0007696081	Tgif2	893.7556703787402	930.4207437557022	989.6587198200635	999.8727384917656	693.9276818297388	828.080653769551	633.8332566735551
BRDN0007696080	Tgif2	607.5472071476291	575.5534553290688	550.659527930769	615.1814413772389	304.234303856388	340.6767659092654	500.80652379145096
BRDN0007696079	Tgif2	1060.624503634424	1025.7728960476231	1078.8171630470963	1718.937061790227	1425.4573562709415	1846.7379142111167	1874.1119132508204
BRDN0007696078	Tgif2	578.0997659848614	558.3507474413511	578.2561889296124	624.9204615573535	806.73365966413	834.8267283420116	485.1563199229681
BRDN0007696077	Tgif2	800.7637509173684	828.6790142483434	823.6541898116359	1084.2775800527588	1362.2176414243888	1202.48779254112	919.4494772733669
BRDN0007696076	Tgif2	734.6361637448373	700.3959639999343	787.566248505456	443.1254181952143	317.90775571510204	443.554403139291	320.8291793038983
BRDN0007694593	Terb2	537.2866457768149	591.7731513374883	589.7194173445166	620.0509514672963	381.14747056165464	674.60745724607	1117.0333011129628
BRDN0007694592	Terb2	1019.2947616515921	917.6415893248263	1003.2447683118019	883.0044963303905	1333.1615562246216	880.3627317061214	1660.8778855427418
BRDN0007694591	Terb2	837.4438969271317	848.3392518343064	814.3137814735659	689.8472627581175	837.4989263462367	511.01514886389805	678.8275927954433
BRDN0007694590	Terb2	825.5615961070675	901.4218933164068	921.7284773613719	900.8593666606006	1295.559563613158	1384.6318059975588	1283.3167172155931
BRDN0007694589	Terb2	661.792493500096	613.8909186216969	654.6777116956405	806.7155049194928	658.0348707006144	416.5701048494482	663.1773889269605
BRDN0007694588	Terb2	787.8482065477334	755.444629240631	797.331220858893	1071.2922198126062	909.2845486044855	823.0210978402055	856.8486617994356
BRDN0007696354	Tent5c	907.1878365231605	882.7446676097418	946.7777542680145	1298.53602401528	943.4681782512706	1092.8640807386334	942.9247830760912
BRDN0007694917	Tent5c	769.7664444302444	754.9531233009818	676.7550404947153	542.1387900263794	536.6829854545272	354.16891505418675	500.80652379145096
BRDN0007694916	Tent5c	760.9838742588927	674.3461491985333	714.9658018777293	847.2947556699703	640.9430558772219	728.5760538257556	1025.088353385626
BRDN0007694915	Tent5c	714.4879145282067	695.4809046034436	742.9870268919396	707.7021330883276	714.43785961781	698.2187182496825	557.5385128147012
BRDN0007694914	Tent5c	828.6613267557799	919.6076130834226	906.8687368235331	1231.986052784497	1558.7735118934036	853.3784334162785	710.1280005324089
BRDN0007694913	Tent5c	902.5382405500919	835.0685914637813	818.1348576118672	1139.4653610734083	847.7540152402721	391.2723252027206	1453.512684285344
BRDN0007694912	Tent5c	735.1527855196227	769.6983014904541	806.2470651815962	884.6276663604095	1293.8503821308186	593.6545623765417	780.5539179405818
BRDN0007693333	Tecr	594.6316627779942	627.653084931871	586.3229052215821	715.8179832384232	816.9887485581655	694.8456809634521	786.4227443912629
BRDN0007693332	Tecr	605.997341823273	561.2997830792457	602.8809018208882	290.5474353734189	476.8616335726531	647.6231589562273	381.4737192942693
BRDN0007693331	Tecr	583.2659837327154	624.2125433543274	579.9544449910798	582.7180407768569	519.5911706311346	526.1938166519346	688.608970213245
BRDN0007693330	Tecr	699.5058830594302	673.3631373192351	664.0181200337106	990.133718311651	825.5346559698618	691.4726436772218	1205.0656978731788
BRDN0007693329	Tecr	661.2758717253107	750.5295698441402	745.9589749995074	725.5570034185378	384.5658335263331	794.3502809072475	506.675350242132
BRDN0007693328	Tecr	511.45555703754496	512.149189114338	471.69062107253995	809.961844979531	483.69835950201013	451.9869963548669	901.8429979213238
BRDN0007690801	Tdo2	768.2165791058883	794.7651044125571	827.8998299653042	1391.0567157263688	529.8462595251701	701.5917555359129	790.3352953583835
BRDN0007690800	Tdo2	564.1509780656556	532.7924385795992	524.336558978026	496.69002918584465	813.570385593487	441.86788449617586	479.28749347228705
BRDN0007690799	Tdo2	640.0943789591093	700.8874699395834	709.0219056625938	1064.7995396925296	740.0755818528988	959.6291079325346	950.7498850103327
BRDN0007690798	Tdo2	688.6568257889368	717.598671887652	624.5336666045961	621.6741214973154	492.2442669137064	406.4509929907572	559.4947882982616
BRDN0007690797	Tdo2	544.0027288490251	534.2669563985464	564.2455764225073	623.2972915273344	352.0913853618872	597.027599662772	481.24376895584743
BRDN0007690796	Tdo2	889.1060744056716	827.2044964293962	868.6579754405192	1098.8861103229308	979.360989380395	1568.462338097113	1326.354777853921
BRDN0007693327	Tcf15	617.8796426433371	571.6214078118762	563.3964483917737	1850.413834221774	740.0755818528988	1022.0302977277961	1273.5353397977913
BRDN0007693326	Tcf15	667.4753330227354	644.8557928195887	611.7967461435915	521.0375796361311	796.4785707700944	971.4347384343408	678.8275927954433
BRDN0007693325	Tcf15	438.0952650180183	420.7290843396097	455.5571884886007	246.72184456290321	688.8001373827211	374.40713877156884	598.6202979694688
BRDN0007693324	Tcf15	785.2650976738064	715.6326481290557	796.4820928281592	1003.1190785518039	1049.4374301563046	1465.5847008670871	1267.6665133471101
BRDN0007693323	Tcf15	996.5634035610345	1010.5362119185017	987.1113357278626	829.4398853397602	806.73365966413	517.7612234363587	788.3790198748231
BRDN0007693322	Tcf15	1095.2381625450457	940.7423684883329	1038.0590175718814	933.3227672609826	1261.3759339663727	1158.6383078201252	929.2308546911688
BRDN0007693321	Tbc1d8	720.1707540508461	713.1751184308104	737.8922587075377	741.7887037187287	664.8715966299715	723.5164978964101	575.1449921667445
BRDN0007693320	Tbc1d8	373.51754316984346	375.01903195224554	369.3706933691357	261.3303748330751	165.79060378690806	146.72712195102022	324.741730271019
BRDN0007693319	Tbc1d8	869.9910687386118	770.1898074301032	761.243279552713	850.5410957300085	627.2696040185078	686.4130877478763	1819.3361997111303
BRDN0007693318	Tbc1d8	733.0862984204811	716.1241540687048	728.9764143848345	871.6423061202568	794.7693892877552	1108.04274852667	876.4114166350391
BRDN0007693317	Tbc1d8	755.3010347362533	768.715289611156	711.5692897547948	327.8803460638582	528.1370780428308	470.5387014291338	788.3790198748231
BRDN0007693316	Tbc1d8	929.4025728389327	899.4558695578104	824.5033178423696	741.7887037187287	752.0398522292737	1028.7763723002568	1101.38309724448
BRDN0007693315	Tas2r107	980.0315067679018	940.7423684883329	1091.9786475234678	1446.2444967470183	1478.4419822234586	1129.9674908871673	1036.8260062869883
BRDN0007693314	Tas2r107	860.1752550176892	843.9156983774648	773.5556359983509	934.9459372910017	1054.5649746033225	657.7422708149182	688.608970213245
BRDN0007693313	Tas2r107	373.51754316984346	348.4777112111954	394.4199702757782	222.37429411261672	234.1578630804784	64.08770843837665	217.14657867519944
BRDN0007693312	Tas2r107	1035.826658444725	1099.0072810553356	1121.2735645837786	1675.1114709797114	765.7133040879878	821.3345791970903	1085.7328933759973
BRDN0007693311	Tas2r107	995.0135382366784	922.065142781668	935.7390898684771	985.2642082215938	1155.4066820613386	892.1683622079277	1023.1320779020658
BRDN0007693310	Tas2r107	605.4807200484876	578.9939969066124	556.6034241459045	319.76449591376274	529.8462595251701	797.7233181934778	549.7134108804598
BRDN0007693309	Tardbp	387.4663310890492	322.91940234944343	329.4616759246544	170.43285315200552	123.0610667284266	214.18786767562725	332.5668322052604
BRDN0007693308	Tardbp	561.5678691917286	547.5376167690715	515.8452786706895	363.5900867242784	362.3464742559228	242.8586846085852	1134.639780465006
BRDN0007693307	Tardbp	442.7448609910869	397.136799236454	380.4093577686731	92.5206917110887	111.0967963520518	70.83378301083735	109.55142707937989
BRDN0007693306	Tardbp	582.74936195793	567.6893602946836	581.2281370371802	266.1998849231324	237.57622604515691	570.0433013729291	195.62754835603553
BRDN0007693305	Tardbp	399.8652536838988	476.2692555199554	384.2304339069745	139.59262258164262	78.62234818760588	109.62371180248638	80.20729482597457
BRDN0007693304	Tardbp	614.7799119946247	549.0121345880187	627.5056147121638	379.8217870244694	336.7087520208339	158.53275245282646	226.92795609300123
BRDN0007693303	Tap1	873.0907993873242	840.9666627395703	848.2789027029116	397.67665735467955	326.45366312679835	477.28477600159454	387.34254574495037
BRDN0007693302	Tap1	742.3854903666183	642.8897690609924	720.0605700621312	282.4315852233234	410.203555761422	298.513799831386	158.45831416838877
BRDN0007693301	Tap1	832.7943009540631	867.5079834806204	822.8050617809023	347.3583864240874	634.1063299478649	487.4038878602856	1038.7822817705487
BRDN0007693300	Tap1	753.7511694118971	781.494444042032	870.7807955173532	839.1789055198748	854.5907411696292	288.39468797269495	522.3255541106149
BRDN0007693299	Tap1	677.8077685184434	669.9225957416916	614.7686942511592	173.6791932120437	148.69878896351548	131.54845416298366	203.45265029027695
BRDN0007693298	Tap1	711.3881838794944	654.6859116125702	680.5761166330167	335.99619621395374	193.13750750433618	106.25067451625603	66.51336644105209
BRDN0007693297	Tacstd2	623.0458603911911	657.1434413108155	653.8285836649069	709.3253031183467	505.91771877242047	863.4975452749696	757.0786121378575
BRDN0007693296	Tacstd2	887.5562090813154	854.7288290497445	778.2258401673859	756.3972339889007	716.1470411001493	649.3096775993424	1017.2632514513848
BRDN0007693295	Tacstd2	851.3926848463375	883.7276794890399	841.9104424724093	1658.8797706795203	1350.253371048014	1285.1272060537633	1463.2940617031459
BRDN0007693294	Tacstd2	898.9218881265941	880.2871379114964	917.4828372077037	662.2533722477929	555.483981760259	796.0367995503626	586.8826450681066
BRDN0007693293	Tacstd2	1152.0665577714396	1043.958615814639	954.4199065446173	1634.5322202292339	1317.7789228835682	1143.4596400320886	1424.1685520319386
BRDN0007693292	Tacstd2	514.038665911472	551.9611702259132	457.255444550068	576.2253606567805	398.2392853850472	885.4222876354669	446.030810251761
BRDN0007693291	Tacc2	918.5535155684394	910.7605061697392	791.3873246437574	1183.290951883924	1232.3198487666052	1914.1986599357238	1347.8738081730849
BRDN0007693290	Tacc2	1194.9461650786277	1056.737770245515	1161.18258202826	1386.1872056363115	1234.0290302489445	1197.4282366117743	985.962843714419
BRDN0007693289	Tacc2	1318.418769252338	1268.5768302342672	1334.4047002979237	3040.1974662257744	2367.216353039873	2605.6713036129454	2382.743538976513
BRDN0007693288	Tacc2	986.747589840112	878.3211141529001	1051.6450660636197	1712.4443816701505	1958.72197876079	941.0774028582676	2472.732211220289
BRDN0007693287	Tacc2	820.912000133999	875.3720785150057	889.4616121934935	1144.3348711634656	871.6825559930218	1035.5224468727174	1001.6130475829019
BRDN0007693286	Tacc2	597.7313934267066	610.4503770441534	568.0666525608087	363.5900867242784	451.22391133756423	524.5072980088195	393.21137219563144
BRDN0007693285	Taar8b	691.7565564376492	623.2295314750293	680.5761166330167	691.4704327881367	415.3311002084398	322.12506083499846	502.76279927501133
BRDN0007693284	Taar8b	335.80415361050933	304.2421766427785	328.61254789392075	350.60472648412565	401.6576483497257	509.3286302207829	238.66560899436334
BRDN0007693283	Taar8b	666.4420894731646	667.4650660434462	649.1583794958718	931.6995972309635	704.1827707237744	922.5256977840007	766.8599895556592
BRDN0007693282	Taar8b	712.9380492038506	789.3585390764173	776.9521481212854	459.3571184954053	858.0091041343077	978.1808130068016	592.7514715187876
BRDN0007693281	Taar8b	703.122235482928	669.4310898020425	653.40401964954	816.4545250996074	787.9326633583981	384.52625063025994	807.9417747104268
BRDN0007693280	Taar8b	1190.8131908803446	1111.2949295465626	1135.7087411062505	1451.1140068370755	1208.3913080138557	912.4065859253097	1199.196871422498
BRDN0007693279	T	583.2659837327154	521.9793079073195	585.8983412062153	314.89498582370544	722.9837670295063	301.8868371176163	322.7854547874586
BRDN0007693278	T	665.4088459235938	658.6179591297629	737.8922587075377	887.8740064204477	1216.937215425552	618.9523420232692	565.3636147489427
BRDN0007693277	T	524.8877231819654	509.6916594160926	517.9680987475236	482.08149891567274	307.65266682106653	190.57660667201478	262.1409147970876
BRDN0007693276	T	557.9515167682308	482.65883273539333	553.6314760383367	366.83642678431664	447.8055483728857	1054.0741519469843	269.96601673132903
BRDN0007693275	T	689.6900693385076	719.5646956462483	723.032518169699	600.5729111070671	676.8358670063463	598.7141183058872	1040.738557254109
BRDN0007693274	T	930.4358163885036	952.5385110399108	1020.6518929418417	605.4424211971243	750.3306707469344	566.6702640866988	895.9741714706428
BRDN0007694587	Sys1	648.3603273556756	585.8750800616995	680.1515526176498	202.8962537523875	282.0149445859776	121.4293423042926	269.96601673132903
BRDN0007694586	Sys1	842.6101146749857	843.9156983774648	863.1386432407504	469.0961386755199	1343.416645118657	591.9680437334265	888.1490695364013
BRDN0007694585	Sys1	643.710731382607	678.769702655375	675.9059124639816	154.2011528518145	114.5151593167303	94.4450440144498	93.90122321089706
BRDN0007694584	Sys1	601.8643676249898	634.042662147309	608.8247980360237	410.6620175948323	775.9683929820233	205.75527446005137	537.9757579790977
BRDN0007694583	Sys1	705.1887225820695	620.2804958371348	672.9339643564139	63.30363117074491	305.94348533872727	204.06875581693618	320.8291793038983
BRDN0007694582	Sys1	472.70892392864005	472.33720800276274	481.8801574413437	215.8816139925403	304.234303856388	332.2441726936895	518.4130031434942
BRDN0007693273	Syngr3	690.206691113293	621.755013656082	682.6989367098508	404.16933747475593	574.2849780659908	936.0178469289222	307.13525091897577
BRDN0007693272	Syngr3	670.5750636714479	650.7538640953776	610.0984900821242	894.3666865405241	594.7951558540619	1016.9707417984506	459.72473863668347
BRDN0007693271	Syngr3	881.3567477838906	816.8828716967655	930.6443216840753	969.0325079214027	1375.891093283103	1799.515392203892	917.4932017898067
BRDN0007693270	Syngr3	616.8463990937663	582.434538484156	617.740642358727	295.4169454634762	658.0348707006144	683.0400504616459	371.6923418764675
BRDN0007693269	Syngr3	847.7763324228397	860.1353943858843	931.068885699442	736.9191936286715	885.3560078517359	817.9615419108599	561.451063781822
BRDN0007693268	Syngr3	771.832931529386	737.2589094736151	729.4009784002013	697.963112908213	589.6676114070441	537.9994471537409	520.3692786270545
BRDN0007693267	Syngr2	802.3136162417246	856.6948528083408	817.2857295811336	866.7727960301994	767.422485570327	706.6513114652583	878.3676921185995
BRDN0007693266	Syngr2	944.3846043077093	982.5203733585045	952.2970864677832	1113.4946405931028	1234.0290302489445	909.0335486390794	735.5595818186936
BRDN0007693265	Syngr2	814.7125388365741	806.0697410244859	751.0537431839092	1027.4666290020903	403.366829832065	671.2344199598397	821.6357030953492
BRDN0007693264	Syngr2	801.7969944669392	817.3743776364146	866.1105913483182	1243.3482429946307	423.87700762013606	1141.7731213889735	1347.8738081730849
BRDN0007693263	Syngr2	715.0045363029922	625.6870611732747	664.4426840490775	662.2533722477929	880.228463404718	819.6480605539751	614.2705018379515
BRDN0007693262	Syngr2	300.67387292510216	297.8525994273405	323.9423437248857	284.05475525334253	131.6069741401229	306.9463930469619	352.12958704086395
BRDN0007694581	Syngr1	1071.990182679703	1068.5339127970929	1108.112080107407	1142.7117011334465	1080.2026968384114	1463.898182223972	1126.8146785307647
BRDN0007694580	Syngr1	755.3010347362533	724.9712609823882	709.8710336933275	1115.1178106231218	581.1217039953478	701.5917555359129	459.72473863668347
BRDN0007694579	Syngr1	906.6712147483752	886.1852091872854	833.4191621650729	1603.6919896588709	625.5604225361685	971.4347384343408	1029.0009043527468
BRDN0007694578	Syngr1	1014.1285439037381	940.7423684883329	1029.5677372645448	1066.4227097225487	1642.5234045280272	912.4065859253097	1027.0446288691865
BRDN0007694577	Syngr1	721.203997600417	726.9372847409845	675.9059124639816	852.1642657600275	1006.7078930978232	645.9366403131121	802.0729482597457
BRDN0007694576	Syngr1	1084.3891052745523	977.1138080223645	979.044619435893	920.3374070208298	1016.9629819918588	860.1245079887393	1115.0770256294024
BRDN0007694575	Syncrip	467.54270618078607	523.4538257262667	473.81344114937406	428.5168879250424	256.37722235088876	185.51705074266926	404.9490250969935
BRDN0007694574	Syncrip	672.6415507705894	635.5171799662562	619.0143344048274	300.28645555353353	193.13750750433618	484.03085057405525	285.61622059981187
BRDN0007694573	Syncrip	853.459171945479	741.1909569908078	869.0825394558859	675.2387324879456	726.4021299941849	632.4444911681907	760.9911631049782
BRDN0007694572	Syncrip	463.4097319825029	460.5410654511849	459.3782646269021	264.5767148931133	203.39259639837175	239.48564732235485	273.87856769844973
BRDN0007694571	Syncrip	755.8176565110386	760.8511945767708	755.7239473529443	579.4717007168188	374.3107446322976	581.8489318747354	514.5004521763734
BRDN0007694570	Syncrip	742.9021121414037	721.0392134651955	771.8573799368836	331.12668612389643	514.4636261841167	409.82403027698757	567.319890232503
BRDN0007693261	Sycp2l	1055.9749076613555	935.3358031521931	969.2796470824561	1511.1712979477823	1792.931374973882	1716.8759786912483	1353.742634623766
BRDN0007693260	Sycp2l	542.4528635246689	487.5738921318841	564.2455764225073	293.79377543345714	707.6011336884529	450.30047771175174	412.77412703123497
BRDN0007693259	Sycp2l	504.22285219054936	600.1287523115227	561.2736283149395	491.82051909578735	721.274585547167	613.8927860939237	213.23402770807874
BRDN0007693258	Sycp2l	839.5103840262733	880.2871379114964	770.5836878907832	912.2215568707343	1090.4577857324468	1138.4000841027432	651.4397360255983
BRDN0007693257	Sycp2l	828.1447049809946	750.0380639044911	877.9983837785892	678.4850725479838	461.47900023159974	701.5917555359129	729.6907553680126
BRDN0007693256	Sycp2l	707.7718314559966	670.4141016813406	668.2637601873788	887.8740064204477	637.5246929125434	812.9019859815144	551.6696863640202
BRDN0007694569	Svs2	987.2642116148974	872.4230428771112	900.5002765930308	1662.1261107395585	1160.5342265083564	1025.4033350140264	974.2251908130569
BRDN0007694568	Svs2	496.47352556876837	511.6576831746889	509.0522544248204	506.42904936595926	418.74946317311833	568.356782729814	436.24943283395925
BRDN0007694567	Svs2	1033.243549570798	1101.4648107535809	1170.52299036633	1840.6748140416596	1081.9118783207505	1448.7195144359355	1079.8640669253161
BRDN0007694566	Svs2	416.91377225181697	379.93409134873633	419.46924718242076	144.46213267169992	131.6069741401229	99.50459994379533	156.50203868482842
BRDN0007694565	Svs2	921.6532462171517	1059.6868058834095	948.9005743448486	926.8300871409061	704.1827707237744	1156.9517891770101	882.2802430857203
BRDN0007694564	Svs2	923.203111541508	899.4558695578104	894.5563803778953	939.8154473810589	567.4482521366338	1168.7574196788164	1085.7328933759973
BRDN0007693255	Susd4	968.1492059478376	881.2701497907946	873.3281796095541	1176.7982717638477	1469.8960748117622	979.8673316499168	1081.8203424088765
BRDN0007693254	Susd4	770.2830662050299	723.496743163441	720.4851340774981	985.2642082215938	970.8150819686988	711.7108673946038	1109.2081991787215
BRDN0007693253	Susd4	670.5750636714479	663.0415125866045	692.039345047921	426.8937178950233	628.978785500847	674.60745724607	627.9644302228741
BRDN0007693252	Susd4	975.8985325696186	891.5917745234252	939.5601660067786	1202.7689922441532	960.5599930746632	593.6545623765417	856.8486617994356
BRDN0007693251	Susd4	677.291146743658	721.5307194048446	693.7376011093882	788.8606345892827	707.6011336884529	1192.3686806824287	645.5709095749172
BRDN0007693250	Susd4	807.996455764364	768.715289611156	737.0431306768041	2381.1904340380197	1463.0593488824052	780.858131762326	1336.1361552717226
BRDN0007693249	Susd3	560.0180038673725	572.1129137515253	647.0355594190377	420.40103777494693	1068.2384264620364	723.5164978964101	710.1280005324089
BRDN0007693248	Susd3	442.7448609910869	431.54221501188937	430.5079115819582	207.7657638424448	266.6323112449243	419.9431421356786	328.6542812381397
BRDN0007693247	Susd3	485.1078465234896	476.76076145960445	459.80282864226893	456.11077843536714	302.52512237404875	526.1938166519346	293.4413225340533
BRDN0007693246	Susd3	792.497802520802	709.2430709136178	728.1272863541009	540.5156199963603	919.539637498521	882.0492503492366	426.4680554161575
BRDN0007693245	Susd3	802.83023801651	782.9689618609792	707.7482136164933	912.2215568707343	1268.2126598957298	1042.2685214451783	1068.1264140239539
BRDN0007693244	Susd3	889.622696180457	882.2531616700927	869.9316674866196	964.1629978313455	984.4885338274128	1136.713565459628	1073.995240474635
BRDN0007696075	Supv3l1	636.4780265356115	693.0233749051982	654.2531476802737	136.3462825216044	719.5654040648278	445.24092178240625	322.7854547874586
BRDN0007696074	Supv3l1	680.3908773923704	650.2623581557285	662.3198639722433	303.5327956135717	223.90277418644285	138.29452873544435	363.8672399422261
