sgRNA	Gene	AR2466_BM	AR2467_BM	AR2468_BM	AR2469_BM	AR2473_BM	AR2474_BM	AR2475_BM	AR2476_BM
BRDN0007693169	Spg11	122.03487954543657	120.99451989784195	98.36276088570251	673.0837372019656	360.55218045420105	1211.0253311820038	258.15038814446484	710.9023334679249
BRDN0007693168	Spg11	686.4461974430807	497.5159279715459	754.1145001237193	759.3121264206253	756.5685098055366	419.5121138902601	133.0837404719912	176.8911909568076
BRDN0007693167	Spg11	297.011361246614	106.6105559939027	319.1968024820346	623.6907763873935	421.62932577704385	713.6760298952375	408.87173277539466	395.50200242229624
BRDN0007693166	Spg11	528.5187062666333	346.9073647420643	532.31611773439	295.52059606006696	406.85259706990445	713.6760298952375	287.011922222728	1239.9071215180004
BRDN0007693165	Speg	19.740936397055915	236.9123466531171	29.894564582909585	375.8888034871673	106.39244669140358	167.80484555610403	516.3007762889297	201.92296326201622
BRDN0007693164	Speg	1436.6017805312053	761.5039713850193	112.82787278065877	804.5192430983693	370.4033329256273	778.3718739650608	1111.1690620131315	252.82090028260708
BRDN0007693163	Speg	454.041537132286	490.74700378145684	375.12856847586545	403.51537479023307	229.5318525842318	264.84861166083886	1962.5843173218943	70.08896245458415
BRDN0007693162	Speg	1667.2118102604495	2874.254434216567	1259.429075654191	848.8891909487476	901.3804511355025	837.0024826533381	1837.5176696494207	106.80222850222346
BRDN0007693161	Speg	358.92611631010755	269.91085207980126	202.51156652938752	350.7737386661985	242.33835079708595	137.47866864837437	153.92818175073683	255.32407751312795
BRDN0007693160	Speg	142.67313123326775	263.98804341347335	162.00925322351	300.5436090242607	176.33562923853	58.630608688277306	40.08546399758771	228.62352038757209
BRDN0007693159	Sparc	269.19458723258066	385.82867883507646	237.22783507728252	307.24095964318576	237.4127745613728	590.3495771371371	399.2512214159736	216.10763423496778
BRDN0007693158	Sparc	1153.0501486462204	896.0363396630394	674.0742143049613	205.9435315319447	190.12724269852677	206.21800297256158	59.32648671642981	118.48372224465415
BRDN0007693157	Sparc	26.022143432482796	205.6060722739552	1121.528342255608	246.12763524549487	312.2815333442124	5.0543628179549405	514.6973577290262	70.92335486475777
BRDN0007693156	Sparc	587.7415154578011	596.5114442515984	167.79529798149252	358.3082581124891	554.6198841412983	339.65318136657197	431.31959261404376	972.9015502624418
BRDN0007693155	Sparc	443.2737536429828	717.5059641494404	574.7471126262617	714.942178570247	417.6888647884733	458.93614387030857	2029.9278968378417	473.9348889786166
BRDN0007693154	Sparc	79.86106087899893	562.6668233011532	82.93330819774917	391.79501120711427	163.52913102567587	407.3816431271682	283.805085102921	148.5218490109045
BRDN0007696378	Spaca1	1646.5735585726184	533.0527799695135	429.13165288370215	1172.8735271392459	621.6077209469969	314.3813672767973	2316.93981906057	245.3113685910445
BRDN0007694521	Sp9	174.07916641040217	258.06523474714544	309.55339455206376	146.50454478898504	227.56162208994655	44.478392798003476	8.017092799517542	176.8911909568076
BRDN0007694520	Sp9	222.53419211226668	577.8969027288535	50.145721235848335	191.711661466729	987.085477636911	1127.1229084039517	861.035766668184	115.98054501413328
BRDN0007694519	Sp9	258.42680374327745	330.8311697906028	171.65266115348084	266.21968710227	273.86203870565	233.51156218951826	1605.0219784634119	115.14615260395966
BRDN0007694518	Sp9	214.45835449528926	589.7425200615094	229.51310873330584	160.73641485420075	258.10019475136795	1032.100887426399	230.8922726261052	181.89754541784933
BRDN0007694517	Sp9	223.43150740304193	98.14940075629137	163.93793480950418	343.2392192199078	304.40061136707135	33.358794598502605	81.77434655507894	850.2458659669195
BRDN0007694516	Sp9	136.39192419784086	220.83615170165558	302.8030090010842	449.55966029534267	173.38028349710214	461.9687615610816	12.827348479228068	324.5786475575385
BRDN0007696420	Sowahb	813.8649687331688	899.4208017580838	713.6121868178417	750.1032693196034	965.4129421997733	608.5452832817748	1768.5706715735698	224.45155833670398
BRDN0007693153	Socs1	287.140893048086	258.91135027090655	120.54259912463543	564.2517896444339	435.4209392370406	124.33732532169154	44.89571967729824	28.369341945903106
BRDN0007693152	Socs1	210.86909333218819	185.29929970368804	109.9348504016675	210.96654449613845	124.12452113997085	101.0872563590988	394.4409657362631	105.96783609204984
BRDN0007693151	Socs1	161.5167523395484	181.06872208488235	189.97513622042544	118.87797348591928	77.82410452426744	17.184833581046796	40.08546399758771	25.031772305208623
BRDN0007693150	Socs1	413.66234904739895	141.30129246810912	195.76118097840794	172.45677843731954	234.45742881994494	214.30498348128947	1228.2186168860874	230.29230520791933
BRDN0007693149	Socs1	321.2388740975462	48.22858485438456	28.930223789912503	238.5931157992042	20.68742018999514	3.0326176907729643	11.22392991932456	3.337569640694483
BRDN0007693148	Socs1	482.75562643709463	230.14342246302806	350.0557078579413	423.6074266470082	469.8999728870325	73.79369714214214	200.42731998793855	267.00557125555866
BRDN0007694515	Snx27	247.6590202539742	213.2211119878054	121.50693991763251	127.24966175957557	308.34107235564187	427.599094398988	104.22220639372804	270.34314089625315
BRDN0007694514	Snx27	71.7852232620215	154.83914084828726	123.43562150362668	240.26745345393547	200.96351041709565	149.60913941146623	447.35377821307884	130.99960839725847
BRDN0007694513	Snx27	131.00803245318926	346.9073647420643	329.80455120500255	86.22838921865977	131.02032786996924	87.94591303241596	942.810113223263	255.32407751312795
BRDN0007694512	Snx27	658.6294234290473	351.9840578846311	153.33018608653626	71.15935032607845	437.3911697313258	432.6534572169429	142.70425183141225	269.5087484860795
BRDN0007694511	Snx27	244.06975909087313	161.6080650383763	194.79684018541084	86.22838921865977	180.27609022710052	516.5558799949949	147.5145075111228	65.08260799354242
BRDN0007694510	Snx27	196.51204867978387	134.53236827802007	147.54414132855376	90.41423335548791	171.41005300281688	881.4808754513416	567.610170205842	472.26610415826934
BRDN0007694509	Snx25	270.98921781413117	338.446209504453	26.037201410921252	208.45503801404158	122.15429064568559	315.3922398403883	51.30939391691227	54.23550666128535
BRDN0007694508	Snx25	420.8408713736011	260.60358131842884	417.5595633677371	319.7984920536702	393.0609836099077	432.6534572169429	1282.7348479228067	302.88444489302435
BRDN0007694507	Snx25	282.65431659420966	88.84212999491892	392.48670274981293	232.73293400764481	387.15029212705196	549.9146745934975	166.75553022996488	85.10802583770932
BRDN0007694506	Snx25	342.7744410761527	99.84163180381364	94.50539771371417	50.23012964193773	59.10691482855755	330.5553282942531	6.413674239614034	24.197379895035002
BRDN0007694505	Snx25	469.2958970754656	670.123494818817	406.95181464476923	228.54708987081668	907.2911426183583	298.2074062593415	339.9247346995438	148.5218490109045
BRDN0007694504	Snx25	420.8408713736011	388.36702540635986	297.0169642431017	512.3473223477648	398.97167509276346	216.32672860847146	68.94699807585086	557.3741299959787
BRDN0007693147	Snu13	314.95766706211936	136.22459932554233	219.869700803335	77.01953211763785	44.33018612141816	31.337049471320633	16.034185599035084	21.69420266451414
BRDN0007693146	Snu13	49.35234099263979	219.14392065413332	562.2106823172996	258.6851676559793	83.7347960071232	521.6102428129499	237.30594686571925	277.85267258781573
BRDN0007693145	Snu13	237.78855205544625	72.7659350434574	202.51156652938752	42.69561019564707	76.83898927712481	16.17396101745581	46.49913823720175	64.2482155833688
BRDN0007693144	Snu13	116.65098780078495	204.75995675019408	293.15960107111334	220.17540159716037	120.18406015140035	109.17423686782672	19.241022718842103	67.58578522406329
BRDN0007693143	Snu13	14.357044652404301	27.921812284117372	176.47436511846627	156.55057071737258	85.70502650140844	61.66322637905027	153.92818175073683	80.93606378684122
BRDN0007693142	Snu13	83.4503220421	63.45866428208494	88.71935295573168	305.56662198845453	41.37484037999028	85.92416790523399	12.827348479228068	141.84670972951554
BRDN0007693141	Snrpd1	48.455025701864514	42.305776188056626	9.643407929970834	77.85670094500348	240.3681203028007	99.06551123191683	24.051278398552626	33.37569640694483
BRDN0007693140	Snrpd1	114.85635721923441	27.07569676035624	215.0479968383496	358.3082581124891	308.34107235564187	363.9141228927557	20.84444127874561	304.5532297133716
BRDN0007693139	Snrpd1	235.9939214738957	195.4526859888216	179.3673874974575	124.7381552774787	37.43437939141978	158.70699248378514	12.827348479228068	127.66203875656397
BRDN0007693138	Snrpd1	138.1865547793914	763.1962024325416	27.96588299691542	363.3312710766829	120.18406015140035	387.16419185534846	708.7110034773507	348.7760274525735
BRDN0007693137	Snrpd1	301.49793770049035	210.682765416522	520.744028218425	252.8249858644199	572.3519585898656	78.84805996009707	219.66834270678066	342.1008881711845
BRDN0007693136	Snrpd1	75.37448442512259	261.44969684218995	34.716268547895005	455.41984208690207	813.7051941398089	181.95706144637785	115.4461363130526	450.5719014937552
BRDN0007696027	Snrpb2	419.0462407920505	36.3829675217287	152.36584529353917	169.10810312785702	353.65637372420264	350.77277956607287	285.4085036628245	180.2287605975021
BRDN0007696026	Snrpb2	247.6590202539742	112.53336466023063	192.8681585994167	273.7542065485606	1070.8202736440342	102.0981289226898	2207.907356987131	350.44481227292073
BRDN0007696025	Snrpb2	591.3307766209022	764.0423179563027	885.2648479713225	729.1740486354627	314.2517638384976	739.9587165486033	575.6272630053595	1339.1998183286614
BRDN0007696024	Snrpb2	548.2596426636893	652.3550688198331	264.22937728120087	291.3347519232388	483.6915863470293	1172.6121737655462	856.2255109884735	569.0556237384094
BRDN0007696023	Snrpb2	479.16636527399356	781.8107439552864	573.7827718332646	276.2657130306575	514.2301590084506	404.3490254363952	572.4204258855525	105.96783609204984
BRDN0007696022	Snrpb2	690.0354586061817	531.3605489219913	84.86198978374334	555.0429325434119	110.33290767997408	125.34819788528253	177.97946014928945	265.3367864352114
BRDN0007694503	Snn	1058.8320431148172	797.0408233829868	425.2742897117138	1212.2204620254306	554.6198841412983	301.24002395011445	131.4803219120877	1118.085829632652
BRDN0007694502	Snn	455.8361677138366	274.14142969860694	723.2555947478126	762.6608017300879	801.8838111740973	471.06661463340043	875.4665337073156	427.2089140088938
BRDN0007694501	Snn	441.4791230614323	967.1100436589745	1112.8492751186343	374.2144658324361	1094.4630395754573	759.1652952568321	3694.2763620176834	1076.3662091239707
BRDN0007694500	Snn	462.11737474926343	179.3764910373601	490.84946363551546	690.6642825766438	203.91885615852354	524.6428605037228	202.03073854784208	368.8014452967404
BRDN0007694499	Snn	797.713293499214	158.22360294333177	270.9797628321804	190.87449263936338	696.4764797298365	148.59826684787524	3319.0764190002624	220.27959628583588
BRDN0007694498	Snn	139.08387007016668	250.45019503329522	98.36276088570251	368.3542840408767	311.29641809706976	109.17423686782672	259.75380670436834	138.50914008882106
BRDN0007693135	Snd1	228.81539914769354	2523.1164918556974	415.63088178174297	267.0568559296356	2707.0966991479354	1370.74319622938	2294.4919592219208	562.3804844570204
BRDN0007693134	Snd1	40.3791880848871	42.305776188056626	53.03874361483959	50.23012964193773	15.761843954282012	21.228323835410748	6.413674239614034	71.75774727493139
BRDN0007693133	Snd1	680.1649904076538	588.8964045377483	184.18909146244295	380.9118164513611	76.83898927712481	310.33787702243336	376.8033615773245	447.2343318530607
BRDN0007693132	Snd1	1190.7373908587817	1343.6314517326784	1769.565355149648	330.68168680942335	1527.9137483182126	790.5023447281527	700.6939106778332	1040.4873354865051
BRDN0007693131	Snd1	178.5657428642785	99.84163180381364	469.6339661895796	194.22316794882587	262.0406557399385	459.9470164338996	429.71617405414025	163.54091239402968
BRDN0007693130	Snd1	436.99254660755594	537.2833575883192	1526.551475314383	662.2005424462124	694.5062492355512	246.6529055162011	6003.199088278736	422.2025595478521
BRDN0007694497	Smtnl2	319.4442435159957	183.60706865616575	381.878954026845	613.6447504590059	263.0257709870811	279.0008275511127	2432.3859553736224	1244.9134759790422
BRDN0007694496	Smtnl2	227.9180838569183	571.9740940625256	594.0339284862034	362.4941022493173	110.33290767997408	1361.645343157061	836.9844882696315	153.52820347194623
BRDN0007694495	Smtnl2	532.1079674297345	314.7549748391413	514.9579834604425	376.72597231453295	461.0339356627489	632.8062248079585	3394.4370913157272	436.38723052080366
BRDN0007694494	Smtnl2	482.75562643709463	233.52788455807257	423.3456081257196	279.61438834012	425.5697867656143	1234.2754001445965	160.34185599035084	632.4694469116046
BRDN0007694493	Smtnl2	350.8502786931301	162.45418056213745	1329.8259535429781	380.9118164513611	208.84443239423666	347.7401618752999	739.1759561155174	735.9341057731335
BRDN0007694492	Smtnl2	830.0166439671236	340.9845560757364	323.05416565402294	1370.4453703975344	497.48319980702604	216.32672860847146	214.85808702707013	239.47062171982915
BRDN0007693129	Smpx	371.4885303809613	250.45019503329522	254.58596935123003	217.6638951150635	355.6266042184879	580.2408515012272	22.44785983864912	306.22201453371883
BRDN0007693128	Smpx	339.1851799130516	242.83515531944502	184.18909146244295	126.41249293220994	324.1029163099239	879.4591303241597	250.13329534494733	321.241077916844
BRDN0007693127	Smpx	314.0603517713441	378.21363912122627	585.3548613492296	344.07638804727344	488.61716258274237	233.51156218951826	368.7862687778069	810.1950302785857
BRDN0007693126	Smpx	785.1508794283602	72.7659350434574	39.53797251288042	95.43724631968169	151.70774805996436	747.0348244937402	618.9195641227543	428.87769882924107
BRDN0007693125	Smpx	636.1965411596656	57.535855615757015	198.65420335739918	381.74898527872676	302.4303808727861	472.07748719699146	27.258115518359645	73.42653209527863
BRDN0007693124	Smpx	337.39054933150106	413.7504911191938	483.1347372915388	245.29046641812923	644.2653716312773	346.7292893117089	524.3178690884473	637.4758013726463
BRDN0007696418	Smim18	708.8790797124624	616.8182168218656	475.4200109475621	751.7776069743346	534.9175791984458	306.2943867680694	659.005028120342	518.1576867178185
BRDN0007694491	Smim10l1	340.0824952038269	221.68226722541672	355.8417526159238	310.5896349526483	359.5670652070584	459.9470164338996	248.5298767850438	225.2859507468776
BRDN0007694490	Smim10l1	420.8408713736011	94.76493866124684	484.0990780845359	41.02127254091581	90.63060273712158	880.4700028877506	36.8786268777807	395.50200242229624
BRDN0007694489	Smim10l1	431.6086548629043	494.9775814002625	247.83558380025045	239.43028462656983	104.42221619711833	238.5659250074732	110.63588063334208	901.9781953976841
BRDN0007694488	Smim10l1	506.0858239972516	254.6807726521009	467.7052846035855	190.87449263936338	356.61171946563053	194.0875322094697	51.30939391691227	187.73829228906467
BRDN0007694487	Smim10l1	365.2073233455344	490.74700378145684	629.7145378270955	1041.4380212428423	180.27609022710052	116.25034481296363	141.10083327150875	548.1958134840688
BRDN0007694486	Smim10l1	419.0462407920505	727.659350434574	135.97205181258877	267.8940247570012	746.7173573341104	206.21800297256158	2081.2372907547538	753.4563463867795
BRDN0007693123	Smg9	382.25631387026453	96.45716970876911	321.12548406802875	899.1193205906853	397.98655984562083	640.8932053166865	54.51623103671929	690.876915623758
BRDN0007693122	Smg9	47.557710411089246	102.37997837509704	23.14417903193	103.80893459333797	38.419494638562405	6.065235381545929	76.96409087536841	253.6552926927807
BRDN0007693121	Smg9	221.6368768214914	28.767927807878507	48.21703964985417	76.18236329027222	215.74023912423505	126.35907044887351	27.258115518359645	35.044481227292074
BRDN0007693120	Smg9	382.25631387026453	302.0632419827243	386.70065799183044	244.4532975907636	124.12452113997085	66.71758919700521	36.8786268777807	279.521457408163
BRDN0007693119	Smg9	193.82010280745806	295.29431779263524	388.6293395778246	164.92225899102888	202.9337409113809	268.89210191520283	205.23757566764908	129.33082357691123
BRDN0007693118	Smg9	27.816774014033335	72.7659350434574	69.43253709579001	143.99303830688817	30.538572661421398	11.119598199500869	121.85981055266664	247.81454582156536
BRDN0007693117	Smc4	111.26709605613334	71.07370399593513	21.215497445935835	55.253142606131505	280.75784543564833	38.41315741645755	8.017092799517542	66.75139281388967
BRDN0007693116	Smc4	418.1489255012753	323.2161300767526	362.59213816690334	6231.047582082375	463.0041661570341	99.06551123191683	161.94527455025437	225.2859507468776
BRDN0007693115	Smc4	65.50401622659463	65.15089532960721	82.93330819774917	54.415973778765874	24.627881178565644	54.58711843391336	1693.209999258105	306.22201453371883
BRDN0007693114	Smc4	64.60670093581936	10.999501808894722	54.003084407836674	77.85670094500348	39.40460988570503	28.304431780547667	192.410227188421	174.38801372628674
BRDN0007693113	Smc4	200.99862513366023	105.76444047014157	512.0649610814513	19.254883029409463	61.077145322842796	107.15249174064473	4.810255679710526	390.4956479612545
BRDN0007693112	Smc4	232.40466031079464	48.22858485438456	110.8991911946646	193.38599912146026	391.0907531156224	284.05519036906765	553.1794031667105	85.10802583770932
BRDN0007693111	Smarcal1	967.3058834557398	608.3570615842543	556.4246375593171	704.0589838144938	826.511692352663	638.8714601895044	1361.3023573580788	746.7812071053905
BRDN0007693110	Smarcal1	557.2327955714419	148.0702166581982	78.11160423276375	208.45503801404158	599.9351855098591	1570.8959638203955	56.11964959662279	168.5472668550714
BRDN0007693109	Smarcal1	585.9468848762506	478.05527092503985	396.3440659218013	1454.9994219614628	804.8391569155252	500.3819189775391	551.5759846068069	332.0881792491011
BRDN0007693108	Smarcal1	249.45365083552474	49.92081590190682	1020.2725589909143	210.12937566877284	301.44526562564346	377.0554662194386	75.3606723154649	1788.937327412243
BRDN0007693107	Smarcal1	300.6006224097151	480.59361749632325	158.1518900515217	190.03732381199774	439.3614002256111	276.9790824239307	40.08546399758771	261.1648243843433
BRDN0007693106	Smarcal1	402.89456555809574	279.21812284117374	334.6262551699879	247.80197290022613	482.70647109988664	1090.7314961146762	248.5298767850438	498.1322688736516
BRDN0007693105	Sly	189.33352635358173	148.91633218195932	872.7284176623605	352.4480763209297	143.82682608282337	343.69667162093594	232.4956911860087	82.60484860718846
BRDN0007693104	Sly	69.99059268047097	32.152389902923034	537.1378216993754	77.01953211763785	196.03793418138252	59.6414812518683	33.67178975797368	33.37569640694483
BRDN0007693103	Sly	299.7033071189398	633.7405272970883	463.8479214315971	263.7081806201731	209.8295476413793	157.69611992019415	5817.202535329929	74.26092450545225
BRDN0007693102	Sly	55.63354802806667	0.0	9.643407929970834	8.371688273656288	133.9756736113971	43.46752023441249	375.199943017421	115.98054501413328
BRDN0007693101	Sly	262.0160649063785	825.8087511908653	260.3720141092125	161.57358368156636	62.062260569985426	254.739886024929	2057.1860123562014	129.33082357691123
BRDN0007693100	Sly	68.19596209892043	28.767927807878507	10.607748722967917	20.92922068414072	12.806498212854136	174.88095350124095	1.6034185599035085	0.0
BRDN0007693099	Slitrk3	153.44091472257097	240.29680874816162	256.5146509372242	77.01953211763785	287.65365216564675	420.52298645385105	200.42731998793855	213.6044570044469
BRDN0007693098	Slitrk3	317.64961293444514	414.59660664295495	512.0649610814513	220.17540159716037	322.13268581563864	430.6317120897609	166.75553022996488	896.1374485264687
BRDN0007693097	Slitrk3	597.611983656329	2254.051755299657	594.0339284862034	609.4589063221778	1249.1261333768496	1041.1987404987178	1221.8049426464734	1062.1815381510191
BRDN0007693096	Slitrk3	492.62609463562256	99.84163180381364	418.5239041607342	550.8570884065838	265.98111672850894	206.21800297256158	101.01536927392104	410.5210658054214
BRDN0007693095	Slitrk3	1747.0728711394484	607.5109460604931	400.2014290937896	910.8396841738041	381.2396006441962	328.53358316707113	1039.0152268174734	483.94759790070003
BRDN0007693094	Slitrk3	280.85968601265915	989.1090472767639	500.49287156548627	258.6851676559793	600.9203007570018	198.13102246383366	804.9161170715612	694.2144852644525
BRDN0007696462	Slirp	754.6421595420011	599.0497908228818	899.7299598662788	371.7029593503392	373.3586786670552	591.360449700728	165.15211167006137	619.1191683488266
BRDN0007696021	Slirp	760.9233665774279	229.29730693926692	478.31303332655335	97.11158397441294	107.37756193854621	428.60996696257894	35.27520831787719	161.0377351635088
BRDN0007696020	Slirp	361.61806218243333	370.59859940737607	142.72243736356833	206.78070035931032	126.0947516342561	246.6529055162011	312.66661918118416	222.78277351635674
BRDN0007696019	Slirp	152.5435994317957	1014.4925129895979	227.5844271473117	324.82150501786396	446.2572069556095	205.20713040897058	97.80853215411402	145.18427937021002
BRDN0007696018	Slirp	370.59121509018604	418.8271842617606	458.0618766736146	135.62135003323186	520.1408504913064	116.25034481296363	476.215312291342	337.0945337101428
BRDN0007696017	Slirp	312.26572118979357	242.83515531944502	1037.6306932648617	503.97563407410854	137.91613459996762	151.63088453864822	1391.7673099962453	206.09492531288433
BRDN0007696016	Slirp	787.8428253006861	362.9835596935259	299.90998662209296	401.84103713550184	531.9622334570179	943.144101830392	1454.3006338324822	632.4694469116046
BRDN0007696406	Slfn14	621.8394965072613	247.91184846201182	451.31149112263506	613.6447504590059	536.887809692731	591.360449700728	118.65297343285962	976.2391199031363
BRDN0007693093	Slco3a1	217.15030036761505	262.29581236595106	339.44795913497336	60.27615557032527	43.345070874275535	559.0125276658164	44.89571967729824	1402.6136415018566
BRDN0007693092	Slco3a1	1213.1702731281634	973.0328523253024	574.7471126262617	562.5774519897026	1412.6552644025253	721.7630104039655	3357.558464437947	902.8125878078577
BRDN0007693091	Slco3a1	266.50264136025487	143.83963903939252	116.68523595264709	123.90098645011307	1858.9124713581348	173.87008093764996	383.2170358169385	908.653334679073
BRDN0007693090	Slco3a1	171.38722053807635	123.53286646912535	204.44024811538168	681.4554254756218	484.6767015941719	75.81544226932411	618.9195641227543	860.2585748890031
BRDN0007693089	Slco3a1	681.9596209892043	148.0702166581982	412.7378594027517	172.45677843731954	1579.1397411696291	1014.916053845352	251.73671390485083	256.9928623334752
BRDN0007693088	Slco3a1	460.3227441677129	307.98605064905223	1344.2910654379343	565.926127299165	699.4318254712643	263.8377390972479	727.9520261961928	141.01231731934192
BRDN0007693087	Slc7a2	119.34293367311075	118.45617332655856	287.37355631313085	208.45503801404158	79.79433501855269	260.80512140647494	442.54352253336833	582.4059023011873
BRDN0007693086	Slc7a2	590.4334613301269	549.128974920975	294.12394186411046	776.8926717953035	724.05970664983	280.01170011470373	157.13501887054383	1308.3272991522374
BRDN0007693085	Slc7a2	330.2120270052989	67.68924190089061	207.33327049437293	951.8609567147199	830.4521533412335	296.1856611321595	1986.6355957204469	394.6676100121226
BRDN0007693084	Slc7a2	164.2086982118742	356.2146355034368	79.07594502576084	358.3082581124891	244.30858129137118	336.620563675799	1885.620226446526	423.0369519580257
BRDN0007693083	Slc7a2	401.99725026732045	587.204173490226	519.7796874254279	122.2266487953818	185.20166646281365	507.458026922676	392.8375471763596	297.043698021809
BRDN0007693082	Slc7a2	458.52811358616236	261.44969684218995	276.7658075901629	236.08160931710734	230.51696783137444	267.88122935161186	1247.4596396049296	172.7192289059395
BRDN0007696015	Slc52a2	163.31138292109893	232.68176903431146	116.68523595264709	112.18062286699426	381.2396006441962	198.13102246383366	262.9606438241754	332.0881792491011
BRDN0007696014	Slc52a2	855.1414721088312	145.5318700869148	146.57980053555667	174.96828491941642	94.57106372569207	75.81544226932411	110.63588063334208	152.6938110617726
BRDN0007696013	Slc52a2	126.5214559993129	215.75945855908878	104.14880564368501	47.718623159840845	392.07586836276505	88.95678559600695	64.13674239614033	125.99325393621673
BRDN0007696012	Slc52a2	238.6858673462215	204.75995675019408	87.75501216273459	158.22490837210384	205.8890866528088	475.1101048877644	91.39485791449998	185.2351150585438
BRDN0007696011	Slc52a2	290.7301542111871	663.3545706287279	311.48207613805795	235.2444404897417	660.0272155855592	620.6757540448667	344.7349903792543	297.043698021809
BRDN0007696010	Slc52a2	529.4160215574086	244.5273863669673	372.2355460968742	200.92051856775092	136.931019352825	181.95706144637785	210.04783134735962	277.85267258781573
BRDN0007696009	Slc43a3	226.12345327536775	543.2061662546471	664.4308063749904	556.7172701981432	150.72263281282173	105.13074661346276	1507.213446309298	308.7251917642397
BRDN0007696008	Slc43a3	1314.5669009857688	573.6663251100479	516.8866650464367	610.2960751495434	1527.9137483182126	224.41370911719935	808.1229541913683	433.8840532902828
BRDN0007696007	Slc43a3	246.76170496319892	487.3625416864123	239.15651666327668	439.5136343669551	544.7687316698721	91.98940328677992	1356.492101678368	241.1394065401764
BRDN0007696006	Slc43a3	240.48049792777203	964.5716970876911	475.4200109475621	1097.5283326763395	442.31674596703897	116.25034481296363	44.89571967729824	511.4825474364295
BRDN0007696005	Slc43a3	164.2086982118742	277.52589179365145	334.6262551699879	237.75594697183857	551.6645383998705	902.7091992867523	583.644355804877	177.72558336698123
BRDN0007696004	Slc43a3	414.55966433817423	301.2171264589632	677.9315774769497	317.2869855715733	620.6226056998543	2675.7796758253453	126.67006623237717	343.76967299153176
BRDN0007693081	Slc43a2	872.1904626335613	298.6787798876798	160.08057163751585	573.4606467454557	874.7823394626516	332.5770734214351	28.86153407826315	229.4579127977457
BRDN0007693080	Slc43a2	680.1649904076538	894.344108615517	190.9394770134225	265.3825182749043	1006.7877825797635	2434.181133127099	30.46495263816666	71.75774727493139
BRDN0007693079	Slc43a2	573.3844708053967	1083.8739859380107	63.64649233780751	394.30651768921115	256.1299642570827	196.1092773366517	519.5076134087367	2646.692725070725
BRDN0007693078	Slc43a2	782.4589335560345	353.6762889321534	140.79375577757418	107.15760990280049	755.5833945583939	200.15276759101565	724.7451890763858	634.1382317319518
BRDN0007693077	Slc43a2	200.10130984288494	128.60955961169213	161.04491243051294	951.0237878873543	726.0299371441151	490.2731933416292	112.23929919324559	376.31097698830297
BRDN0007693076	Slc43a2	444.1710689337581	228.45119141550578	299.90998662209296	212.64088215086971	416.7037495413307	107.15249174064473	623.7298198024648	514.820117077124
BRDN0007696003	Slc39a9	175.8737969919527	276.67977626989034	216.97667842434376	247.80197290022613	182.24632072138576	175.89182606483192	35.27520831787719	686.7049535728898
BRDN0007696002	Slc39a9	253.9402272894011	203.91384122643294	127.29298467561502	364.1684399040485	421.62932577704385	130.40256070323747	12.827348479228068	1105.5699434800474
BRDN0007696001	Slc39a9	183.05231931815484	534.7450110170357	314.3750985170492	201.75768739511653	260.0704252456532	459.9470164338996	545.1623103671928	208.5981025434052
BRDN0007696000	Slc39a9	367.00195392708497	378.21363912122627	123.43562150362668	127.24966175957557	254.15973376279746	620.6757540448667	346.33840893915783	477.27245861931107
BRDN0007695999	Slc39a9	324.82813526064734	98.14940075629137	721.3269131618184	292.17192075060444	65.0176063114133	365.9358680199377	185.996552948807	378.81415421882383
BRDN0007695998	Slc39a9	908.083074264572	141.30129246810912	415.63088178174297	391.79501120711427	368.43310243134204	144.5547765935113	96.2051135942105	513.9857246669504
BRDN0007693075	Slc39a6	157.92749117644732	168.37698922846536	163.93793480950418	215.1523886329666	204.90397140566617	357.8488875112098	453.7674524526929	307.8907993540661
BRDN0007693074	Slc39a6	247.6590202539742	263.14192788971224	1000.0214023379755	508.1614782109367	85.70502650140844	4006.0879695110857	623.7298198024648	379.64854662899745
BRDN0007693073	Slc39a6	176.77111228272796	359.5990975984813	319.1968024820346	329.84451798205777	1700.308916568172	656.0562937705513	168.35894878986838	1078.034993944318
BRDN0007693072	Slc39a6	479.16636527399356	236.9123466531171	175.51002432546917	386.7719982429205	347.7456822413469	259.7942488428839	152.3247631908333	187.73829228906467
BRDN0007693071	Slc39a6	534.7999133020602	448.44122759340024	158.1518900515217	620.3421010779309	379.2693701499109	341.67492649375396	67.34357951594735	122.65568429552225
BRDN0007693070	Slc39a6	685.5488821523054	1002.6468956569421	750.2571369517309	626.2022828694903	4481.289259251805	961.3398079750297	934.7930204237455	719.2462575696611
BRDN0007694485	Slc38a7	336.49323404072584	477.20915540127874	498.56418997949214	39.346934886184556	86.69014174855107	193.07665964587872	865.8460223478945	374.6421921679557
BRDN0007694484	Slc38a7	227.9180838569183	71.91981951969626	286.4092155201338	149.85322009844757	179.2909749799579	26.28268665336569	1.6034185599035085	124.32446911586949
BRDN0007694483	Slc38a7	458.52811358616236	709.044808911829	87.75501216273459	971.1158397441294	217.7104696185203	582.2625966284091	569.2135887657455	182.73193782802295
BRDN0007694482	Slc38a7	276.3731095587828	288.5253936025462	408.88049623076336	472.1632186342147	595.9947245212886	137.47866864837437	1807.0527170112541	543.1894590230271
BRDN0007694481	Slc38a7	1153.9474639369957	1227.7136249774032	758.9362040887047	444.5366473311489	428.5251325070422	77.83718739650608	3885.083170646201	183.56633023819657
