sgRNA	Gene	Input1_DOI_rep1	Input1_DOI_rep2	Input1_DOI_rep3	AR2466_BM	AR2467_BM	AR2468_BM	AR2469_BM
BRDN0007694651	Ubl4a	1002.8533094241191	1050.388899463207	977.0220242412446	830.2504790153176	1837.0217554694636	1253.713210606903	930.0809669264903
BRDN0007694650	Ubl4a	702.1922346356441	726.1014174507138	739.9356545721208	306.6367859862188	611.2118467506695	102.30299798552328	635.3012069170015
BRDN0007694649	Ubl4a	705.1160052170555	627.3024615606103	643.8086426790178	643.7579308131728	347.08705978916134	539.598165845211	818.267954509098
BRDN0007694648	Ubl4a	924.8860939198144	896.754159442711	895.4352326344933	819.491293542117	1408.6655304613766	4282.68432743318	1885.5739821296606
BRDN0007693459	Ube2m	757.2565805855593	711.9197491411296	649.4631727903768	839.2164669096514	675.5499358823189	673.996222022271	364.2393586324142
BRDN0007693458	Ube2m	581.3430506039718	677.4110229211412	586.4555515495193	878.6668136447206	948.140260887465	653.9368106525606	250.73220966324328
BRDN0007693457	Ube2m	639.3311671352984	616.429849189929	590.4945016290615	1099.230115845334	555.3392956626582	537.59222470824	730.1728538166071
BRDN0007693456	Ube2m	522.8676389757434	583.8120120778851	516.177820165486	355.05312061562176	284.44207826623955	230.68323075167015	369.3217682877502
BRDN0007693455	Ube2m	678.3147748874508	726.1014174507138	769.8238851607326	1753.7472321317075	907.5056782780023	282.8377003129173	1404.4392014245182
BRDN0007693454	Ube2m	849.8426489969211	867.4453782695703	872.0093221731489	1377.1757405696844	1291.841105459171	1370.0577965512234	1917.7625766134554
BRDN0007693453	Ube2l3	736.3028914187774	659.4475763956679	662.3878130449116	4852.392648413497	680.6292587085018	1293.832033346324	972.434380720957
BRDN0007693452	Ube2l3	895.6483881057002	900.0632153816141	800.5199057652529	430.3674189280264	171.00386848148923	509.50904879064535	1382.4154262513955
BRDN0007693451	Ube2l3	671.4926435308241	668.9020219353907	602.2074568597337	152.42179420367603	479.1494532699154	896.655688226057	728.4787172648284
BRDN0007693450	Ube2l3	766.5151874266954	747.3739199150903	749.2252397550677	2306.0520864226746	1980.935902211311	665.9724574743868	1546.7466717739264
BRDN0007693449	Ube2l3	571.5971486659338	559.7031759515919	514.9661351416233	577.4096203951021	281.0558630487843	808.394278199331	1265.520004178667
BRDN0007693448	Ube2l3	562.8258369216995	617.3752937439012	542.8348906904641	509.2681123981646	270.89721739641857	174.5168789164809	1235.025546246651
BRDN0007696207	Ube2h	614.4791171933014	631.5569620534854	620.7866272256275	1002.3974465865282	1227.5030163275217	198.58817256013342	559.0650620869613
BRDN0007696206	Ube2h	786.4942863996736	779.5190347501479	840.9094065606744	866.1144305926531	480.842560878643	796.3586313775047	308.33285242371807
BRDN0007696205	Ube2h	601.3221495769499	537.4852289332432	549.2972108177316	423.1946286125593	370.79056631134796	415.22981535300625	169.41365517786707
BRDN0007696204	Ube2h	920.5004380476972	977.1169465303552	1018.6232100605288	1176.3376117366056	1474.6967272017537	688.0378099810683	1731.4075559178016
BRDN0007696203	Ube2h	420.5356686263434	442.46805125902875	396.6248978110385	383.7442818774902	106.66577934983982	46.13664615033403	79.62441793359753
BRDN0007696202	Ube2h	534.562721301389	485.9585007417538	555.3556359370448	437.5402092434935	215.02466630840726	190.56440801224926	755.5849020932872
BRDN0007693447	Ube2g2	479.98567044837574	462.32238689244673	490.7324346643705	283.32521746095074	77.88295000147035	22.065352506681492	159.24883586719506
BRDN0007693446	Ube2g2	596.4491986079308	600.3572917724001	605.8425119313216	627.6191526033718	946.4471532787375	1646.8776734532278	609.8891586403215
BRDN0007693445	Ube2g2	637.8692818445927	661.8111877805985	672.485188243767	43.03674189280264	485.92188370482586	543.6100481191531	538.7354234656174
BRDN0007693444	Ube2g2	503.37583509966714	482.64944480285084	408.741748049665	267.18643925114975	519.7840358793782	1464.3370299888627	596.3360662260922
BRDN0007693443	Ube2g2	652.000839654748	625.4115724526656	600.1879818199626	193.66533851761187	372.48367392007555	587.7407531325161	440.4755034624544
BRDN0007693442	Ube2g2	532.6135409137814	522.3581160696867	491.13632967232473	150.62859662480923	228.56952717822818	487.44369628396385	38.96514069090943
BRDN0007696201	Ube2f	866.8979773884878	912.8267168602399	816.6757060834216	1084.8845352143999	856.7124500161738	1362.0340320033395	962.2695614102851
BRDN0007696200	Ube2f	512.1471468439014	526.612616562562	531.121935459792	801.5593177534491	340.3146293542509	465.3783437772824	711.5373517470417
BRDN0007696199	Ube2f	751.4090394227364	750.210253577007	756.8992449061977	387.33067703522374	2559.9787043961555	1105.2735664710456	1419.686430390526
BRDN0007696198	Ube2f	546.2578036270347	520.4672269617422	516.5817151734402	905.5647773277223	1102.2130532816782	419.24169762694834	782.691086921746
BRDN0007696197	Ube2f	698.2938738604289	760.6101436707022	810.6172809641083	638.3783380765725	507.9322826182849	1133.3567423886402	325.2742179415048
BRDN0007696196	Ube2f	630.0725602941623	541.2670071491324	542.4309956825099	2148.2506994823984	460.5252695739116	563.6694594888636	1358.697514526494
BRDN0007696195	Ube2e1	813.7828118261803	925.5902183388657	816.6757060834216	668.8626969173077	1440.8345750272015	918.7210407327385	796.2441793359753
BRDN0007696194	Ube2e1	717.785677736505	702.9380258783929	740.339549580075	2042.4520423292586	990.4679511056555	334.99216987416446	1011.3995214118665
BRDN0007696193	Ube2e1	552.1053447898576	556.8668422896751	590.4945016290615	896.5987894333883	1555.9658924206792	224.665407340757	1348.532695215822
BRDN0007696192	Ube2e1	646.6405935888271	681.1928011370304	669.2540281801332	428.57422134915964	558.7255108801133	976.8933337048987	1243.4962290055444
BRDN0007696191	Ube2e1	606.195100545969	644.3204635321113	672.8890832517212	448.29939471669417	218.4108815258625	491.45557855790594	694.595986229255
BRDN0007696190	Ube2e1	640.3057573291022	654.2476313488203	674.5046632835381	805.1457129111827	335.235306528068	1193.5349764977716	282.92080414703804
BRDN0007693441	Ube2d3	960.9459310905553	1005.4802831495236	891.8001775629054	2575.0317232526913	861.7917728423566	1757.2044359866352	1138.459762795267
BRDN0007693440	Ube2d3	522.3803438788415	477.9222220329894	470.1337892587056	89.65987894333884	125.2899630458436	320.95058191536714	247.34393655968594
BRDN0007693439	Ube2d3	533.5881311075852	537.9579512102295	526.6790903722956	139.86941115160857	626.449815229218	102.30299798552328	157.5546993154164
BRDN0007693438	Ube2d3	427.3577999829701	451.44977452176545	472.9610543143851	193.66533851761187	560.4186184888409	557.6516360779505	520.099921396052
BRDN0007693437	Ube2d3	696.3446934728213	711.4470268641435	599.3801918040542	430.3674189280264	275.97654022260144	256.7604655322937	852.1506855446714
BRDN0007693436	Ube2d3	544.795918336329	559.7031759515919	538.3920456029678	252.8408586202155	282.7489706575119	692.0496922550104	254.12048276680062
BRDN0007693435	Uba3	684.6496111471755	621.1570719597904	640.9813776233383	1244.479119733543	963.3782293660137	746.2101029532287	201.60224966166183
BRDN0007693434	Uba3	407.378701009992	429.2318275034168	469.32599924279714	301.25719324961847	62.6449815229218	56.16635183518925	91.48337379604823
BRDN0007693433	Uba3	663.2086268834918	614.5389600819843	684.1981434744392	1585.1866597182307	1450.993220679567	774.2932788708232	232.0967075936779
BRDN0007693432	Uba3	715.8364973488974	681.1928011370304	681.7747734267139	177.52656030781088	1112.371698934044	2036.0302540256105	919.9161476158183
BRDN0007693431	Uba3	848.3807637062154	766.2828109945359	785.1718954629928	616.8599671301712	416.5044717469936	714.1150447616919	547.2061062245107
BRDN0007693430	Uba3	649.0770690733366	653.7749090718341	684.6020384823934	882.2532088024541	240.4212804393215	349.0337578329618	476.0523710498065
BRDN0007696189	Txndc9	1017.959457428078	1005.9530054265098	966.5207540344351	1646.155377399701	1264.7513837195293	1851.4836694242742	418.4517282893317
BRDN0007696188	Txndc9	642.2549377167098	589.957401678705	568.6841711995339	306.6367859862188	553.6461880539305	1781.2757296302877	548.9002427762894
BRDN0007696187	Txndc9	386.91230694011205	393.30493445247	426.1092333916962	112.97144746860693	66.03119674037703	206.6119371080176	204.99052276521917
BRDN0007696186	Txndc9	590.601657445108	573.8848442611762	588.0711315813362	763.9021685972468	660.3119674037704	469.3902260512245	1048.6705255509974
BRDN0007696185	Txndc9	672.9545288215298	623.5206833447211	739.9356545721208	512.8545075558982	1589.8280445952316	1013.0002741703776	953.7988786513916
BRDN0007696184	Txndc9	731.9172355466603	688.7563575688087	741.9551296118918	939.635531326191	428.3562250080869	1147.3983303474376	350.68626621818487
BRDN0007694647	Txndc15	744.5869080661098	743.119419422215	763.3615650334652	925.2899506952567	1710.0386848148923	1115.303272155901	1202.8369517628562
BRDN0007694646	Txndc15	943.4033076020868	1038.0981202615674	1105.460636770685	1606.705030664632	1171.6304652395104	1715.079672110243	1219.778317280643
BRDN0007694645	Txndc15	489.24427728951196	514.3218373609224	563.433536096129	1511.6655589846928	431.7424402255421	736.1803972683734	326.96835449328347
BRDN0007694644	Txndc15	951.2000291525172	966.7170564366601	923.7078831912884	1040.0545957427305	877.0297413209053	278.8258180389752	1101.188758656136
BRDN0007694643	Txndc15	524.816819363351	638.6477962082777	587.667236573382	1974.3105343323211	822.8502978416215	754.2338675011129	1065.611891068784
BRDN0007694642	Txndc15	628.6106750034565	534.1761729943403	622.8061022653986	663.4831041807074	1649.0868109006983	1151.4102126213797	745.4200827826152
BRDN0007693429	Tulp4	511.17255665009765	533.230728440368	489.11685463255367	980.8790756401269	656.9257521863151	419.24169762694834	657.3249820901243
BRDN0007693428	Tulp4	651.0262494609442	669.3747442123769	610.285357018818	459.0585801898948	1621.9970891610562	533.5803424342979	1257.0493214197738
BRDN0007693427	Tulp4	633.9709210693775	623.9934056217072	651.4826478301478	442.91980198009384	1234.2754467624322	613.8179879131396	177.88433793676043
BRDN0007693426	Tulp4	712.4254316705841	728.9377511126307	649.8670677983309	927.0831482741236	707.7189804481436	1626.8182620835173	1094.4122124490214
BRDN0007693425	Tulp4	971.6664232223972	971.4442792065215	903.9170278015318	1911.548619071984	2004.6394087334977	1935.7331971770582	2564.9227393929077
BRDN0007693424	Tulp4	904.4196998499344	954.4262772350204	911.5910329526619	1158.4056359479378	663.6981826212256	2441.2303636937613	880.9510069249088
BRDN0007693423	Tuba1c	391.7852579091311	361.6325418943985	344.9263367928991	57.38232252373685	211.63845109095203	258.76640666926477	88.09510069249089
BRDN0007693422	Tuba1c	889.3135518459753	1045.1889544163596	946.7298986446785	792.5933298591153	792.3743608845244	300.8911705456567	1712.7720538482363
BRDN0007693421	Tuba1c	409.32788139759964	411.74110325492956	336.04064661790636	240.28847556814807	209.94534348222442	489.4496374209349	55.906506208696136
BRDN0007693420	Tuba1c	291.8897630442407	293.08781173140795	329.98222149859316	50.20953220826975	557.0324032713858	18.053470232739404	49.12996000158145
BRDN0007693419	Tuba1c	692.4463326976061	678.8291897520996	695.103308689203	943.2219264839246	491.00120653100873	2720.0561817327366	350.68626621818487
BRDN0007693418	Tuba1c	338.1827972499216	359.2689305094678	314.2303161883788	294.0844029341514	159.15211522039593	306.9089939565698	272.755984836366
BRDN0007696183	Tti1	383.01394616489677	383.85048891274715	393.3937377474048	356.84631819448856	94.81402608874652	68.20199865701552	128.75437793517898
BRDN0007696182	Tti1	428.8196852736758	451.44977452176545	437.8221886223684	600.7211889203702	374.1767815288032	515.5268722015585	294.7797600094887
BRDN0007696181	Tti1	627.1487897127508	659.4475763956679	748.4174497391593	658.1035114441071	380.94921196371365	292.86740599777255	271.0618482845873
BRDN0007696180	Tti1	380.09017558348535	357.85076367850934	348.1574968565328	186.49254820214477	443.59419348663545	314.932758504454	381.18072415020094
BRDN0007696179	Tti1	297.2500091101616	353.5962631856341	315.84589622019564	87.86668136447206	123.59685543711599	76.22576320489969	84.70682758893354
BRDN0007696178	Tti1	569.1606731814243	481.2312779718924	513.3505551098065	84.28028620673851	450.3666239215459	597.7704588173714	274.4501213881447
BRDN0007693417	Ttc9c	611.55534661189	722.7923615118109	659.156652981278	557.6844470275676	599.3600934895761	1482.390500221602	460.80514208379844
BRDN0007693416	Ttc9c	282.6311562031045	328.0692602283824	267.7823902736441	396.29666492955766	177.7762989163997	467.38428491425344	365.9334951841929
BRDN0007693415	Ttc9c	728.0188747714451	701.5198590474345	684.6020384823934	901.9783821699887	418.1975793557212	192.5703491492203	2778.38394491702
